,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
195980,131307,-0.835329302,0.748913101,-0.633802124,0.155837767,2.606530008,4.273529922,-0.333169058,1.585636803,-0.132475541,-0.531054721,-0.945424519,0.411742272,-0.508183586,0.252961329,-1.090849082,-1.269723934,0.612263953,-0.675755051,1.186720804,0.08801971,-0.253117988,-0.563255586,-0.074447805,0.68048561,0.054590069,-0.615560826,0.342337537,0.117840581,6,0
127922,78521,-1.078277424,0.826369386,0.296520465,-0.399796127,-1.17041474,-0.046284171,2.900885622,-0.85986065,0.179260719,0.004716106,-0.511395531,0.2081774,0.553416582,-0.584224027,-0.611899306,-0.197820591,-0.591328849,-0.680283821,-0.482802019,-0.256287801,-0.168183728,0.49655284,-0.018825879,0.489229603,-0.378773469,0.188196459,-0.41929127,-0.558818658,361.45,0
11243,19516,-0.692683013,0.437770465,2.673198389,-1.759336376,-0.19632059,-0.176575165,0.380544904,-0.125733304,2.508928142,-2.096258617,0.661458934,-1.919894619,1.765874587,0.885718149,0.183056763,-0.705071799,0.518112773,0.034770595,-0.520859371,-0.079119052,-0.127324068,0.236063864,-0.346037115,0.035724908,0.402090587,-0.81372163,-0.064553715,-0.15500669,11.85,0
115103,73748,-0.763300761,0.925919303,1.968836926,-0.019842778,0.608918481,-0.806859857,1.359015818,-0.678174063,-0.218736397,-0.06740086,-0.269365556,0.165726421,0.680377733,-0.457225731,0.412937207,0.084081239,-0.969423253,-0.233364781,-0.825948357,-0.021809575,-0.043835007,0.154720141,-0.278223268,0.393418009,0.123705181,-0.664455392,-0.486342646,-0.318684055,19.99,0
19258,30125,-0.242578768,0.682243844,-0.078983189,-0.516985136,2.506166836,3.574002944,0.22109772,0.894734677,-0.675386282,-0.3334924,-0.339160042,-0.307308464,-0.066281233,0.33115404,0.953534309,0.444201974,-0.979560353,0.543713799,0.032793595,0.092749383,0.067704809,-0.001128364,-0.196712188,0.988755054,0.341671887,-0.354703045,0.041211011,0.025002022,29.9,0
171947,120888,2.275118057,-0.5553941,-2.590607814,-1.047482055,0.32096933,-1.378019722,0.346143113,-0.501648159,-1.156143385,1.134499985,0.417000784,-0.588340261,-0.950073498,0.776484517,-1.116031375,0.429756661,0.180167607,-1.013185003,1.221436214,-0.090830862,0.492298634,1.427126435,-0.295729273,-0.411410923,0.767643868,0.312281499,-0.10643587,-0.108704822,18,0
202527,134371,2.19109628,-1.719284213,-0.174426811,-1.564893572,-1.663157212,0.214030786,-1.812086461,0.09943065,-0.607983511,1.432403902,-1.296870696,-0.597781665,1.046367378,-1.024649932,0.153397722,-0.057412595,0.222359813,0.279826935,-0.285386143,-0.300747621,-0.141263352,0.074468797,0.318483895,0.394307498,-0.501383253,-0.26166973,0.060948508,-0.019846346,47,0
253927,156496,-0.279765437,0.833557247,0.82136851,0.998447406,0.413143782,0.176429534,0.536826377,0.186091959,-0.425434157,-0.672822985,0.789831791,0.318677539,-0.069671141,-1.014917731,0.113660502,0.510362264,0.315672208,1.164753731,0.73490819,0.151912397,-0.094534317,-0.309771906,0.169787856,-0.574060816,-0.857689389,-0.879393634,0.255841654,0.237542515,63.85,0
119698,75549,-2.05585556,0.077536607,1.353576732,-1.681179265,-1.145745601,-0.463174143,-1.405876235,1.230036191,-1.15939268,0.129701896,1.196690698,0.018894248,-0.313196061,0.302067227,0.051464843,1.744153269,0.271739029,-0.671229868,-0.520089154,0.050585545,0.548960641,1.311697837,-0.347900436,0.271324476,0.030438285,-0.17695407,0.319475333,-0.075064618,12.99,0
27117,34398,-1.546953241,-0.861220341,1.901780958,-3.742266126,-0.727910444,0.412842477,1.120419644,0.186951315,1.837310914,-2.432426386,1.571250246,1.304274446,-0.500793396,-0.293561646,0.377603934,-0.755898248,-0.402581635,0.070616522,-1.016780887,0.551795503,0.365033645,1.028896856,0.1688853,-0.283511508,0.791057864,-0.860170343,0.101735966,-0.093291241,269.97,0
11290,19632,1.22965298,-0.23609748,1.048461497,-0.518533367,-1.1011611,-0.759906929,-0.618581952,-0.143467532,3.032994897,-1.469505664,0.586357386,-1.512585084,2.079932771,1.192841917,0.483950587,-0.491283694,0.558594576,0.406286848,0.347997879,-0.116108567,-0.151106002,0.060571717,-0.039835982,0.356593952,0.489956495,-0.727617843,0.067985774,0.031746589,11.85,0
6105,6982,0.965085036,-0.539907383,0.426387593,0.705498809,-0.587330943,-0.047555998,-0.357081761,-0.087301433,1.920717478,-0.511201685,-0.443104042,-3.053974437,1.29121473,1.544267373,0.724752717,0.83449934,-0.100061176,0.857971333,-0.320175934,0.21502693,0.070183715,0.089654781,-0.338481159,-0.583627938,0.399460679,0.621477774,-0.07810274,0.032512306,180.16,0
149482,91322,1.9296848,-0.409841224,-0.218239976,0.545736476,-0.532976362,0.021294634,-0.816806046,0.05838764,2.54817945,-0.373231411,1.377831254,-1.538240719,1.50314348,1.465763165,-0.86716166,0.288611959,-0.065557849,1.011825784,-0.097537065,-0.24363469,0.082992977,0.684829995,0.078570706,-0.43675875,-0.132725846,-0.246092799,0.010625945,-0.05547183,19.9,0
264810,161601,1.80619,-1.419987024,-0.59678506,-0.434908691,-1.172327789,-0.025642195,-0.910075867,0.146790867,-0.123552018,0.942900723,0.498523038,0.09292853,-0.919517292,0.262726602,-0.139284284,-0.802605185,-0.424940901,1.542935695,-0.545590611,-0.351173339,-0.505630379,-1.343426868,0.443079356,0.679690755,-0.869411372,0.167516575,-0.057205105,-0.01960888,150,0
27353,34517,1.162091826,0.129862685,-0.147827935,0.922833519,0.029670559,-0.016310586,-0.149556105,0.074887243,0.632111488,-0.823904708,-0.654269192,0.064956803,-0.17692391,-1.548446286,0.068011268,-0.025400004,1.222993025,-0.224411599,-0.177867845,-0.057875056,-0.178752463,-0.278175656,-0.145954886,-0.51380485,0.5376343,0.47236361,0.013340954,0.03711,29.56,0
35586,38184,1.034545421,-0.279031497,0.087076247,0.901580197,0.023001501,0.750444223,-0.3208033,0.309344735,0.221751915,0.179555123,0.167823322,-0.264273604,-1.308310355,0.656583142,0.94201552,0.666851029,-0.875588736,0.807486955,-0.258498947,-0.02956888,0.208435113,0.388631972,-0.313843923,-1.17375172,0.588230382,-0.141299935,0.019376333,0.01447019,94.95,0
83068,59673,-1.345751508,-0.252130396,0.957038358,0.74915753,1.701527869,4.581809071,-1.799321553,1.923371128,0.821862608,-0.528281765,-1.462843119,0.452652982,-0.16028436,-0.648047405,-1.0818972,-0.572789138,0.377733961,0.573138396,1.644952365,0.379128524,0.034682891,0.207958895,-0.237936065,1.057524836,0.131394527,-0.097250316,0.372563354,0.021231279,1,0
175976,122576,2.114555666,-0.051562408,-2.430336393,-0.258804646,0.871335059,-0.77553481,0.546963716,-0.249607165,0.166082836,0.213692683,0.468417949,0.052684194,-1.44745402,1.246783731,-0.054941743,-0.283517734,-0.557678617,0.208869482,0.513875918,-0.274077307,0.156601974,0.460446409,-0.055400153,0.241784644,0.426016912,0.224301931,-0.101814717,-0.089343588,7.59,0
125017,77508,-0.997933391,0.755058341,0.688573832,-0.101508716,-0.179936723,0.288743245,0.287447387,0.71186181,-0.589341147,-0.45270779,1.098253338,-0.335311761,-2.333563015,1.240718017,0.69604531,-0.147067119,0.241114427,-0.234681552,-0.466180967,-0.35551525,0.265137632,0.50757775,0.007596856,-0.310832206,-0.572086322,0.329265342,-0.117123691,0.035155781,69.99,0
93056,64233,1.204767818,0.329519779,0.516100282,0.826411218,-0.65796383,-1.380332402,0.092551363,-0.227102692,0.028979865,-0.280250811,0.371538889,0.292120796,-0.088999466,-0.209583027,1.080446826,0.33486896,0.200994167,-0.443828822,-0.399611184,-0.097608254,-0.250844343,-0.754067599,0.191411044,0.871996352,0.134940231,0.061419631,-0.025195393,0.036990538,8.99,0
86971,61480,-2.839403205,-7.585159937,-1.021271505,0.199690459,-3.758797187,0.610258261,1.661972323,-0.289188654,3.127792232,-2.934403805,-0.524362974,1.688944778,-0.053141054,-0.406312603,-0.087151636,-1.842147459,1.221750236,-0.25401097,0.592662236,4.020653833,1.188908726,-0.582550743,-1.889058619,0.576535705,-0.154483125,-0.886453614,-0.232358693,0.392203877,2071,0
211834,138589,-0.177690643,-0.336540915,-1.58099813,-1.561763444,2.203479026,3.839858125,1.165040102,0.799403589,-0.26146486,-0.81972308,-0.270439324,0.004968925,-0.354579626,0.33825476,-0.17706685,-0.188247859,-0.407555235,-0.80442465,-0.168980577,0.427150119,-0.068945962,-0.676925891,0.690134503,0.675101781,-0.348710741,0.296088579,-0.107126086,0.000329092,254.78,0
167183,118531,0.772947551,-2.241850354,-3.227173418,0.371422502,0.266940295,-0.61758045,1.618523339,-0.610018466,0.215874658,-0.340981988,-1.214001583,0.006074743,0.097855545,0.907562287,0.670303105,-0.296970163,-0.475978754,-0.223079287,0.08065523,1.277679549,0.489196267,-0.135427525,-0.676002279,0.106197723,0.176459494,0.107114453,-0.220988312,0.050133138,729.91,0
40682,40351,0.986125921,0.14887892,0.991862506,2.423904834,-0.492230619,0.227636542,-0.343818578,0.357758485,-0.523564848,0.827899312,1.208919279,-0.429960988,-2.35104074,0.882120247,0.483831927,0.876025878,-0.480450981,-0.057426242,-1.144733978,-0.235753849,-0.119692369,-0.629946231,0.188729001,0.104578128,-0.045243507,-0.255168177,-0.004018486,0.024191724,45.46,0
225713,144361,-1.799801902,-1.655746873,1.921738054,-2.313304747,1.503163146,-1.089030677,-0.258948309,-0.080934266,-0.763337795,-0.445301888,-1.022921602,-0.249810917,0.875722538,-1.048473108,-1.382960962,1.230368602,-0.264062717,-1.841642647,-0.198497839,0.662226224,-0.106841314,-0.811208217,0.185848469,0.627388726,0.611171234,-0.692950019,-0.242016735,-0.133368299,73.77,0
122861,76714,-1.549697644,1.169695727,0.499318634,-1.354891083,0.100537831,-0.709631087,0.2882121,0.688360176,-0.405262798,-1.574326804,-1.660546359,0.922680466,1.396764141,0.132634074,-1.119342313,0.866037381,-0.77296766,-0.531879477,-1.030667386,-0.388278993,-0.091369852,-0.506335526,-0.054096929,-0.41170534,0.080896425,0.13644185,-0.320500156,-0.096733323,4,0
69587,53492,0.956121375,-0.003335045,0.804454503,2.790939539,-0.615291053,-0.195975997,-0.023330115,0.068949345,-0.031878159,0.526466199,-1.174490859,-0.727328792,-1.798039258,0.255894762,-0.431921405,0.36998959,-0.137975825,-0.448461886,-0.603443814,-0.074272842,-0.248196197,-0.920427203,0.01738692,0.324533584,0.280197609,-0.185299885,-0.021474443,0.04069249,106.45,0
228769,145657,2.080748932,0.187744769,-1.716377226,0.400644807,0.476585616,-0.841830809,0.209399887,-0.254808681,0.439468725,-0.388993185,-0.54994595,0.33371034,0.45850318,-0.924425435,0.166770815,0.313817876,0.432041439,-0.337678578,0.070691467,-0.131337191,-0.364237126,-0.922503294,0.329351615,0.492460857,-0.237634032,0.17376985,-0.060085454,-0.030318601,0.89,0
217468,140902,1.906881726,-0.650255329,0.008755852,0.237179904,-1.146899149,-0.597520499,-0.80064085,0.013823774,1.651735022,-0.223867637,-0.912361949,0.263028928,-0.233632517,-0.168923977,0.939751824,0.432967884,-0.583976986,0.187920441,-0.197050577,-0.153895724,0.051880666,0.239046158,0.270047888,0.040814102,-0.493413692,-0.099378325,0.020651819,-0.026107649,43.25,0
240119,150434,-0.452656579,0.237240742,2.705664459,0.693363255,-0.195898187,1.223709132,-0.193821249,0.278837893,1.05953978,-0.604447359,-1.648500032,0.090594576,0.151424518,-1.20852742,-0.538335916,-0.130032014,-0.388756078,0.539517965,-0.020826614,0.075902903,0.195016746,1.01762735,-0.26339263,0.62048752,-0.092559298,-0.483196811,0.070137358,-0.053777973,26.1,0
136746,81849,-1.471378243,3.198402297,-1.963559822,0.852932441,1.319290327,-1.60053059,2.032265845,-1.369622321,2.883616597,3.838193291,2.06096468,-1.026957723,-0.586883103,-5.671337817,1.718265516,-0.361049189,2.435441563,0.605468222,-1.191797177,1.939252312,-0.864178444,-0.000866813,0.04060779,0.002865033,-0.221573466,-0.618882559,-0.460861658,-1.653801389,0.99,0
47214,43135,-0.939695819,-0.298121852,0.949597252,-3.134484352,2.189406689,3.541366884,-0.042014592,0.147262903,0.06868127,1.753751141,0.107177861,-1.423852271,0.075029984,-1.51217454,0.84686695,1.585612916,-1.144011488,-0.481624709,0.009624028,0.747790434,0.067612382,0.962373575,-0.400793445,1.031086665,0.305818552,-0.27781958,-0.203640638,-0.549822331,24.99,0
143669,85527,0.714848305,-1.821525709,0.374942355,-0.51642628,-1.452719669,0.130248386,-0.691132075,0.038746637,-0.34930135,0.419201879,-0.602726014,-0.901470159,0.060143761,-0.298033478,1.486102584,1.393526188,0.185468251,-1.025171215,-0.052997292,0.736597698,0.57626372,0.87164888,-0.427295051,-0.376054036,0.28397345,-0.023149864,-0.012732726,0.075221872,349,0
248887,154147,0.058706059,0.652628305,-3.543453662,-1.392937194,3.036120283,2.75455893,1.011371496,0.958294564,-0.926405884,-1.080483421,0.076058856,-0.248236055,-0.390166344,-0.005044994,0.202501702,0.108433815,0.540847203,-0.057655541,-0.696628727,0.03577032,0.286099159,0.420822906,0.289536158,0.642826297,-0.275933878,0.535635379,-0.182589385,-0.048713955,137,0
105844,69715,-0.028400786,1.259453334,0.829564506,3.152590401,-0.239193056,0.767270176,-1.12166484,-2.428385765,-1.686742643,-0.074655252,1.245112398,0.034362767,-0.819254288,-0.09067368,0.953448751,1.114278951,0.646772377,0.940834861,0.693149436,0.908060034,-1.617016475,-0.921874591,-0.034704165,-0.166420523,0.89381926,0.056762915,-0.050992926,0.109349546,67.7,0
98858,66848,-1.660826784,-1.914992532,1.522964867,-1.219665226,-0.022710013,-0.883144237,-0.637605337,0.097202282,-0.578488141,0.182577033,-0.436354676,-0.963664238,-0.121992716,-0.492514883,0.793191406,1.395384469,0.039943793,-1.100647259,-0.627782564,0.046498265,0.562970441,1.52958434,0.676957858,0.099132456,-0.574318817,-0.281235254,0.10598711,0.316376052,129,0
19499,30330,-0.068698335,0.812323208,1.180613958,0.091762751,-0.28253291,0.109564952,-0.402491695,-1.472164748,-0.444458283,-0.143331641,1.837579777,1.190227993,0.024474916,0.561308592,0.475404817,0.17484893,-0.208599988,-0.520317735,-0.37189513,-0.390959538,1.342005501,-1.117362485,0.135636751,0.195869524,0.694045615,0.17816125,0.094540544,0.131604545,0.89,0
224764,143955,-0.803900648,-0.30546466,0.077947907,-1.623558581,-0.06701667,0.25972168,1.907264795,-0.374532201,-2.221429794,-0.224405272,-1.045358846,-0.742197285,1.593060738,-0.174001809,0.455466589,0.719920745,0.133436506,-1.260965196,1.762208269,1.070714848,0.207768276,-0.082095232,0.29943696,0.040675187,0.917634505,-0.054636612,-0.107129841,0.072470264,333,0
273197,165473,2.20035236,-1.537732139,-0.96598225,-1.410462441,-1.484295441,-1.025727215,-1.005521294,-0.245878121,-1.083766947,1.584685605,-1.129838796,-1.303969723,-0.610907237,-0.174380092,-0.060467914,-0.646184738,0.642105558,-0.07503809,-0.232201313,-0.423131536,-0.109742151,0.074525334,0.182998022,-0.048831101,-0.201569948,-0.12068393,-0.003442405,-0.046591425,62,0
134737,80938,-0.809455523,-0.176423241,0.948877373,-1.846236664,0.282303932,-0.467732308,0.340428787,-0.105815719,-1.668891401,0.310198159,0.310426987,0.275265942,0.829896717,0.021683405,-0.479718866,-0.767907502,-0.862427213,1.665576828,-0.67761993,-0.429553769,-0.267672524,-0.417063522,-0.17551569,-0.45691081,-0.184726646,0.879898108,-0.086679729,0.125694202,60,0
93475,64438,-0.506314227,1.277972606,0.594035078,0.010765187,0.838128766,-0.803857167,0.941568311,0.050869719,-0.656318035,-1.163372751,1.053362779,-0.390919456,-1.326416442,-1.080234662,-0.242167902,1.143713256,0.267212948,1.412366234,-0.90349691,-0.201075734,0.063462663,0.090751171,-0.304448135,-0.173637419,-0.006597182,-0.551335063,0.129221565,0.162390883,1,0
243949,152143,1.712847152,-0.804614364,-1.452234557,-0.068004628,0.498204927,1.085024186,-0.211314681,0.329821586,0.925400815,-0.207782436,0.74031271,1.070277593,-0.557547921,0.451839641,-0.112058304,-0.970106873,0.275151893,-1.221911017,-0.216225993,-0.12202332,-0.016576446,0.02726237,0.121902509,-1.623825461,-0.278755965,0.013654444,-0.00206833,-0.065791597,110,0
146513,87739,-1.878269355,1.848830658,0.266987798,-2.413906541,-0.370471606,-2.168166348,0.961375034,0.147784565,0.592167874,-0.221851642,-0.092019396,0.647024196,-0.157718345,0.241626007,-0.55386,0.025031582,-0.319304512,-1.192409876,-1.286717846,0.283507902,-0.295623002,-0.669173865,0.078994656,0.925576494,0.021291373,0.333595723,0.523104551,0.355465665,1,0
157748,110388,-0.498996989,0.857756684,2.465227677,-0.220306,0.08875171,-0.046442815,0.481152135,-0.14777491,1.223588252,-0.9767615,2.066017042,-1.814068784,1.701105593,1.421068512,-0.12515547,-0.111805978,0.071685539,0.966034138,0.794461085,0.062341853,-0.254884097,-0.289421642,-0.318652253,-0.021843056,0.224394658,-0.753641248,-0.080398029,-0.155829385,2.15,0
171012,120454,-1.066057369,1.663120264,-1.096740361,-0.754692421,0.307433815,-0.630656402,0.369926161,0.567332272,0.410889846,0.18375302,0.808050125,-0.082036052,-1.729552227,-0.402264212,-0.69931318,0.564022871,0.446481063,0.339936405,-0.137961853,0.164141615,-0.328924037,-0.894637368,0.211762912,0.542777016,-0.373780574,0.100935529,0.265371199,0.198827728,9.85,0
134434,80807,0.54022415,-1.455797912,0.872660582,0.382656455,-1.43039257,0.368810466,-0.498185719,0.300466254,1.031951231,-0.438007806,1.157437032,0.944106294,-1.027206644,-0.069386723,-0.629769864,-0.194644273,0.307972537,-0.48762712,0.231533582,0.436742912,0.027208104,-0.377677871,-0.126884626,0.288389065,-0.133403313,0.913954013,-0.082417129,0.052175119,303.53,0
186557,127156,0.011819512,-0.358299451,-0.423276845,-1.931825173,0.681581241,1.127409671,0.222068671,0.278870896,-0.498999767,0.062913024,0.35411255,0.965717025,0.657811777,0.021006991,-0.628951034,-2.044344659,-0.30730365,0.68052325,-2.192336598,-0.823954682,0.030974531,0.830203772,0.337241831,-1.67479437,-2.06516756,-1.004271848,0.388050845,0.32873606,77.2,0
123794,77067,-0.32567603,1.073312669,0.554412757,0.825622307,-0.162391783,-0.320916892,0.269566018,0.459021733,-0.845046947,-0.195013506,0.648062776,0.308927595,-0.568236582,0.931040999,0.375230312,0.179082043,-0.377176237,0.809705878,0.757428289,-0.116944784,0.207254282,0.418105304,-0.057536295,-0.011782116,-0.133587198,-0.323140838,-0.058731722,-0.031773495,28.2,0
12312,21549,1.22820086,-0.34081757,1.020687747,-0.503164095,-1.233051384,-0.797521934,-0.716672581,-0.061585434,3.251795255,-1.426998025,0.344459125,-2.280616087,0.631413278,1.481254668,0.64236579,-0.424999915,0.643330415,0.582073782,0.355680416,-0.209033464,-0.167384575,-0.056957594,-0.021775413,0.322517034,0.440237621,-0.723111,0.05853007,0.028693976,11.85,0
181177,124860,1.989294284,-0.994691651,-2.704075868,-1.543740713,2.004816111,3.449625353,-0.721024174,0.807149711,1.470692988,-0.477892439,-0.443063327,0.632269747,-0.375890703,0.037778644,-0.460183544,-1.099621592,0.198408197,-0.599642927,0.550814982,-0.064043422,0.25582627,0.998155804,-0.104898088,0.853684547,0.359767011,1.08166231,-0.055951814,-0.078728118,45,0
205495,135776,1.915915743,-0.534236316,-0.953925754,-0.103094981,0.166845521,0.598900794,-0.438790021,0.103523711,0.617113524,0.092603431,0.178139569,1.41232789,1.589516051,-0.188710956,-0.202142353,0.894135692,-1.237479269,0.226133972,0.640543999,0.110515676,-0.230672974,-0.721609744,0.256073813,-0.323355861,-0.495145637,0.233846945,-0.053791737,-0.04269865,76.98,0
25678,33721,0.910607629,-0.092485917,0.384899935,1.181504507,0.400044926,1.602504122,-0.258322255,0.577889548,0.013878096,-0.113502408,2.06600465,1.526927628,-0.392469852,0.391019356,0.04169961,-1.551726349,1.01831309,-2.027585139,-1.355543323,-0.240339893,0.070929885,0.452920218,0.025467374,-0.792583349,0.35087073,-0.246618606,0.085451925,0.001191121,36,0
